vendor_geohash,day,hour,per_15min,order_count,day_of_week
wsqq0,8,1,2,2.0,0
wsqq0,8,1,3,4.0,0
wsqq0,8,2,0,2.0,0
wsqq0,8,2,1,1.0,0
wsqq0,8,2,2,4.0,0
wsqq0,8,2,3,1.0,0
wsqq0,8,3,0,1.0,0
wsqq0,8,3,1,1.0,0
wsqq0,8,3,2,1.0,0
wsqq0,8,3,3,0.0,0
wsqq0,8,4,0,0.0,0
wsqq0,8,4,1,1.0,0
wsqq0,8,4,2,0.0,0
wsqq0,8,4,3,0.0,0
wsqq0,8,5,0,2.0,0
wsqq0,8,5,1,1.0,0
wsqq0,8,5,2,1.0,0
wsqq0,8,5,3,0.0,0
wsqq0,8,6,0,1.0,0
wsqq0,8,6,1,2.0,0
wsqq0,8,6,2,0.0,0
wsqq0,8,6,3,2.0,0
wsqq0,8,7,0,5.0,0
wsqq0,8,7,1,3.0,0
wsqq0,8,7,2,6.0,0
wsqq0,8,7,3,3.0,0
wsqq0,8,8,0,2.0,0
wsqq0,8,8,1,7.0,0
wsqq0,8,8,2,7.0,0
wsqq0,8,8,3,4.0,0
wsqq0,8,9,0,12.0,0
wsqq0,8,9,1,12.0,0
wsqq0,8,9,2,10.0,0
wsqq0,8,9,3,10.0,0
wsqq0,8,10,0,11.0,0
wsqq0,8,10,1,11.0,0
wsqq0,8,10,2,13.0,0
wsqq0,8,10,3,13.0,0
wsqq0,8,11,0,30.0,0
wsqq0,8,11,1,31.0,0
wsqq0,8,11,2,24.0,0
wsqq0,8,11,3,21.0,0
wsqq0,8,12,0,24.0,0
wsqq0,8,12,1,23.0,0
wsqq0,8,12,2,26.0,0
wsqq0,8,12,3,16.0,0
wsqq0,8,13,0,17.0,0
wsqq0,8,13,1,14.0,0
wsqq0,8,13,2,15.0,0
wsqq0,8,13,3,13.0,0
wsqq0,8,14,0,13.0,0
wsqq0,8,14,1,17.0,0
wsqq0,8,14,2,8.0,0
wsqq0,8,14,3,12.0,0
wsqq0,8,15,0,12.0,0
wsqq0,8,15,1,11.0,0
wsqq0,8,15,2,18.0,0
wsqq0,8,15,3,14.0,0
wsqq0,8,16,0,11.0,0
wsqq0,8,16,1,10.0,0
wsqq0,8,16,2,11.0,0
wsqq0,8,16,3,14.0,0
wsqq0,8,17,0,18.0,0
wsqq0,8,17,1,27.0,0
wsqq0,8,17,2,20.0,0
wsqq0,8,17,3,24.0,0
wsqq0,8,18,0,28.0,0
wsqq0,8,18,1,35.0,0
wsqq0,8,18,2,19.0,0
wsqq0,8,18,3,24.0,0
wsqq0,8,19,0,26.0,0
wsqq0,8,19,1,18.0,0
wsqq0,8,19,2,19.0,0
wsqq0,8,19,3,15.0,0
wsqq0,8,20,0,21.0,0
wsqq0,8,20,1,14.0,0
wsqq0,8,20,2,18.0,0
wsqq0,8,20,3,11.0,0
wsqq0,8,21,0,13.0,0
wsqq0,8,21,1,9.0,0
wsqq0,8,21,2,21.0,0
wsqq0,8,21,3,8.0,0
wsqq0,8,22,0,14.0,0
wsqq0,8,22,1,14.0,0
wsqq0,8,22,2,9.0,0
wsqq0,8,22,3,9.0,0
wsqq0,8,23,0,15.0,0
wsqq0,8,23,1,7.0,0
wsqq0,8,23,2,5.0,0
wsqq0,8,23,3,5.0,0
wsqq0,9,0,0,4.0,1
wsqq0,9,0,1,10.0,1
wsqq0,9,0,2,3.0,1
wsqq0,9,0,3,8.0,1
wsqq0,9,1,0,4.0,1
wsqq0,9,1,1,9.0,1
wsqq0,9,1,2,3.0,1
wsqq0,9,1,3,1.0,1
wsqq0,9,2,0,4.0,1
wsqq0,9,2,1,0.0,1
wsqq0,9,2,2,3.0,1
wsqq0,9,2,3,0.0,1
wsqq0,9,3,0,1.0,1
wsqq0,9,3,1,0.0,1
wsqq0,9,3,2,1.0,1
wsqq0,9,3,3,0.0,1
wsqq0,9,4,0,0.0,1
wsqq0,9,4,1,0.0,1
wsqq0,9,4,2,1.0,1
wsqq0,9,4,3,0.0,1
wsqq0,9,5,0,2.0,1
wsqq0,9,5,1,1.0,1
wsqq0,9,5,2,0.0,1
wsqq0,9,5,3,0.0,1
wsqq0,9,6,0,1.0,1
wsqq0,9,6,1,0.0,1
wsqq0,9,6,2,2.0,1
wsqq0,9,6,3,2.0,1
wsqq0,9,7,0,2.0,1
wsqq0,9,7,1,5.0,1
wsqq0,9,7,2,5.0,1
wsqq0,9,7,3,11.0,1
wsqq0,9,8,0,4.0,1
wsqq0,9,8,1,7.0,1
wsqq0,9,8,2,7.0,1
wsqq0,9,8,3,7.0,1
wsqq0,9,9,0,6.0,1
wsqq0,9,9,1,11.0,1
wsqq0,9,9,2,12.0,1
wsqq0,9,9,3,8.0,1
wsqq0,9,10,0,7.0,1
wsqq0,9,10,1,11.0,1
wsqq0,9,10,2,13.0,1
wsqq0,9,10,3,17.0,1
wsqq0,9,11,0,25.0,1
wsqq0,9,11,1,29.0,1
wsqq0,9,11,2,19.0,1
wsqq0,9,11,3,22.0,1
wsqq0,9,12,0,30.0,1
wsqq0,9,12,1,25.0,1
wsqq0,9,12,2,24.0,1
wsqq0,9,12,3,25.0,1
wsqq0,9,13,0,10.0,1
wsqq0,9,13,1,20.0,1
wsqq0,9,13,2,14.0,1
wsqq0,9,13,3,14.0,1
wsqq0,9,14,0,14.0,1
wsqq0,9,14,1,19.0,1
wsqq0,9,14,2,11.0,1
wsqq0,9,14,3,13.0,1
wsqq0,9,15,0,12.0,1
wsqq0,9,15,1,5.0,1
wsqq0,9,15,2,12.0,1
wsqq0,9,15,3,9.0,1
wsqq0,9,16,0,12.0,1
wsqq0,9,16,1,9.0,1
wsqq0,9,16,2,12.0,1
wsqq0,9,16,3,14.0,1
wsqq0,9,17,0,16.0,1
wsqq0,9,17,1,20.0,1
wsqq0,9,17,2,33.0,1
wsqq0,9,17,3,26.0,1
wsqq0,9,18,0,18.0,1
wsqq0,9,18,1,25.0,1
wsqq0,9,18,2,27.0,1
wsqq0,9,18,3,27.0,1
wsqq0,9,19,0,26.0,1
wsqq0,9,19,1,20.0,1
wsqq0,9,19,2,25.0,1
wsqq0,9,19,3,22.0,1
wsqq0,9,20,0,17.0,1
wsqq0,9,20,1,9.0,1
wsqq0,9,20,2,16.0,1
wsqq0,9,20,3,16.0,1
wsqq0,9,21,0,12.0,1
wsqq0,9,21,1,15.0,1
wsqq0,9,21,2,14.0,1
wsqq0,9,21,3,5.0,1
wsqq0,9,22,0,8.0,1
wsqq0,9,22,1,15.0,1
wsqq0,9,22,2,11.0,1
wsqq0,9,22,3,13.0,1
wsqq0,9,23,0,11.0,1
wsqq0,9,23,1,12.0,1
wsqq0,9,23,2,9.0,1
wsqq0,9,23,3,8.0,1
wsqq0,10,0,0,8.0,2
wsqq0,10,0,1,7.0,2
wsqq0,10,0,2,7.0,2
wsqq0,10,0,3,2.0,2
wsqq0,10,1,0,3.0,2
wsqq0,10,1,1,3.0,2
wsqq0,10,1,2,3.0,2
wsqq0,10,1,3,6.0,2
wsqq0,10,2,0,2.0,2
wsqq0,10,2,1,5.0,2
wsqq0,10,2,2,1.0,2
wsqq0,10,2,3,1.0,2
wsqq0,10,3,0,1.0,2
wsqq0,10,3,1,1.0,2
wsqq0,10,3,2,5.0,2
wsqq0,10,3,3,0.0,2
wsqq0,10,4,0,1.0,2
wsqq0,10,4,1,0.0,2
wsqq0,10,4,2,1.0,2
wsqq0,10,4,3,1.0,2
wsqq0,10,5,0,1.0,2
wsqq0,10,5,1,1.0,2
wsqq0,10,5,2,1.0,2
wsqq0,10,5,3,1.0,2
wsqq0,10,6,0,2.0,2
wsqq0,10,6,1,1.0,2
wsqq0,10,6,2,6.0,2
wsqq0,10,6,3,7.0,2
wsqq0,10,7,0,5.0,2
wsqq0,10,7,1,8.0,2
wsqq0,10,7,2,7.0,2
wsqq0,10,7,3,3.0,2
wsqq0,10,8,0,8.0,2
wsqq0,10,8,1,9.0,2
wsqq0,10,8,2,8.0,2
wsqq0,10,8,3,14.0,2
wsqq0,10,9,0,4.0,2
wsqq0,10,9,1,7.0,2
wsqq0,10,9,2,10.0,2
wsqq0,10,9,3,15.0,2
wsqq0,10,10,0,8.0,2
wsqq0,10,10,1,11.0,2
wsqq0,10,10,2,17.0,2
wsqq0,10,10,3,11.0,2
wsqq0,10,11,0,13.0,2
wsqq0,10,11,1,25.0,2
wsqq0,10,11,2,27.0,2
wsqq0,10,11,3,21.0,2
wsqq0,10,12,0,21.0,2
wsqq0,10,12,1,26.0,2
wsqq0,10,12,2,21.0,2
wsqq0,10,12,3,12.0,2
wsqq0,10,13,0,33.0,2
wsqq0,10,13,1,27.0,2
wsqq0,10,13,2,25.0,2
wsqq0,10,13,3,14.0,2
wsqq0,10,14,0,13.0,2
wsqq0,10,14,1,15.0,2
wsqq0,10,14,2,8.0,2
wsqq0,10,14,3,20.0,2
wsqq0,10,15,0,16.0,2
wsqq0,10,15,1,13.0,2
wsqq0,10,15,2,16.0,2
wsqq0,10,15,3,10.0,2
wsqq0,10,16,0,9.0,2
wsqq0,10,16,1,17.0,2
wsqq0,10,16,2,6.0,2
wsqq0,10,16,3,20.0,2
wsqq0,10,17,0,13.0,2
wsqq0,10,17,1,20.0,2
wsqq0,10,17,2,22.0,2
wsqq0,10,17,3,36.0,2
wsqq0,10,18,0,32.0,2
wsqq0,10,18,1,33.0,2
wsqq0,10,18,2,30.0,2
wsqq0,10,18,3,36.0,2
wsqq0,10,19,0,25.0,2
wsqq0,10,19,1,26.0,2
wsqq0,10,19,2,17.0,2
wsqq0,10,19,3,17.0,2
wsqq0,10,20,0,14.0,2
wsqq0,10,20,1,19.0,2
wsqq0,10,20,2,15.0,2
wsqq0,10,20,3,21.0,2
wsqq0,10,21,0,13.0,2
wsqq0,10,21,1,23.0,2
wsqq0,10,21,2,17.0,2
wsqq0,10,21,3,17.0,2
wsqq0,10,22,0,13.0,2
wsqq0,10,22,1,8.0,2
wsqq0,10,22,2,12.0,2
wsqq0,10,22,3,13.0,2
wsqq0,10,23,0,6.0,2
wsqq0,10,23,1,11.0,2
wsqq0,10,23,2,5.0,2
wsqq0,10,23,3,11.0,2
wsqq0,11,0,0,6.0,3
wsqq0,11,0,1,1.0,3
wsqq0,11,0,2,5.0,3
wsqq0,11,0,3,3.0,3
wsqq0,11,1,0,2.0,3
wsqq0,11,1,1,4.0,3
wsqq0,11,1,2,1.0,3
wsqq0,11,1,3,0.0,3
wsqq0,11,2,0,1.0,3
wsqq0,11,2,1,1.0,3
wsqq0,11,2,2,1.0,3
wsqq0,11,2,3,0.0,3
wsqq0,11,3,0,0.0,3
wsqq0,11,3,1,0.0,3
wsqq0,11,3,2,0.0,3
wsqq0,11,3,3,0.0,3
wsqq0,11,4,0,0.0,3
wsqq0,11,4,1,0.0,3
wsqq0,11,4,2,2.0,3
wsqq0,11,4,3,0.0,3
wsqq0,11,5,0,0.0,3
wsqq0,11,5,1,0.0,3
wsqq0,11,5,2,2.0,3
wsqq0,11,5,3,0.0,3
wsqq0,11,6,0,1.0,3
wsqq0,11,6,1,0.0,3
wsqq0,11,6,2,2.0,3
wsqq0,11,6,3,9.0,3
wsqq0,11,7,0,2.0,3
wsqq0,11,7,1,5.0,3
wsqq0,11,7,2,5.0,3
wsqq0,11,7,3,3.0,3
wsqq0,11,8,0,11.0,3
wsqq0,11,8,1,9.0,3
wsqq0,11,8,2,8.0,3
wsqq0,11,8,3,12.0,3
wsqq0,11,9,0,10.0,3
wsqq0,11,9,1,13.0,3
wsqq0,11,9,2,14.0,3
wsqq0,11,9,3,16.0,3
wsqq0,11,10,0,8.0,3
wsqq0,11,10,1,13.0,3
wsqq0,11,10,2,19.0,3
wsqq0,11,10,3,10.0,3
wsqq0,11,11,0,17.0,3
wsqq0,11,11,1,20.0,3
wsqq0,11,11,2,12.0,3
wsqq0,11,11,3,20.0,3
wsqq0,11,12,0,13.0,3
wsqq0,11,12,1,19.0,3
wsqq0,11,12,2,18.0,3
wsqq0,11,12,3,10.0,3
wsqq0,11,13,0,21.0,3
wsqq0,11,13,1,14.0,3
wsqq0,11,13,2,15.0,3
wsqq0,11,13,3,10.0,3
wsqq0,11,14,0,12.0,3
wsqq0,11,14,1,12.0,3
wsqq0,11,14,2,13.0,3
wsqq0,11,14,3,10.0,3
wsqq0,11,15,0,13.0,3
wsqq0,11,15,1,11.0,3
wsqq0,11,15,2,13.0,3
wsqq0,11,15,3,8.0,3
wsqq0,11,16,0,7.0,3
wsqq0,11,16,1,9.0,3
wsqq0,11,16,2,9.0,3
wsqq0,11,16,3,8.0,3
wsqq0,11,17,0,7.0,3
wsqq0,11,17,1,9.0,3
wsqq0,11,17,2,8.0,3
wsqq0,11,17,3,21.0,3
wsqq0,11,18,0,5.0,3
wsqq0,11,18,1,13.0,3
wsqq0,11,18,2,6.0,3
wsqq0,11,18,3,10.0,3
wsqq0,11,19,0,10.0,3
wsqq0,11,19,1,10.0,3
wsqq0,11,19,2,8.0,3
wsqq0,11,19,3,16.0,3
wsqq0,11,20,0,11.0,3
wsqq0,11,20,1,7.0,3
wsqq0,11,20,2,16.0,3
wsqq0,11,20,3,27.0,3
wsqq0,11,21,0,14.0,3
wsqq0,11,21,1,9.0,3
wsqq0,11,21,2,13.0,3
wsqq0,11,21,3,17.0,3
wsqq0,11,22,0,11.0,3
wsqq0,11,22,1,4.0,3
wsqq0,11,22,2,4.0,3
wsqq0,11,22,3,13.0,3
wsqq0,11,23,0,7.0,3
wsqq0,11,23,1,6.0,3
wsqq0,11,23,2,6.0,3
wsqq0,11,23,3,6.0,3
wsqq0,12,0,0,4.0,4
wsqq0,12,0,1,11.0,4
wsqq0,12,0,2,7.0,4
wsqq0,12,0,3,4.0,4
wsqq0,12,1,0,8.0,4
wsqq0,12,1,1,2.0,4
wsqq0,12,1,2,3.0,4
wsqq0,12,1,3,2.0,4
wsqq0,12,2,0,3.0,4
wsqq0,12,2,1,1.0,4
wsqq0,12,2,2,2.0,4
wsqq0,12,2,3,4.0,4
wsqq0,12,3,0,0.0,4
wsqq0,12,3,1,0.0,4
wsqq0,12,3,2,1.0,4
wsqq0,12,3,3,1.0,4
wsqq0,12,4,0,0.0,4
wsqq0,12,4,1,1.0,4
wsqq0,12,4,2,2.0,4
wsqq0,12,4,3,0.0,4
wsqq0,12,5,0,1.0,4
wsqq0,12,5,1,0.0,4
wsqq0,12,5,2,0.0,4
wsqq0,12,5,3,1.0,4
wsqq0,12,6,0,2.0,4
wsqq0,12,6,1,3.0,4
wsqq0,12,6,2,3.0,4
wsqq0,12,6,3,3.0,4
wsqq0,12,7,0,6.0,4
wsqq0,12,7,1,10.0,4
wsqq0,12,7,2,4.0,4
wsqq0,12,7,3,10.0,4
wsqq0,12,8,0,2.0,4
wsqq0,12,8,1,6.0,4
wsqq0,12,8,2,9.0,4
wsqq0,12,8,3,10.0,4
wsqq0,12,9,0,12.0,4
wsqq0,12,9,1,9.0,4
wsqq0,12,9,2,12.0,4
wsqq0,12,9,3,5.0,4
wsqq0,12,10,0,7.0,4
wsqq0,12,10,1,14.0,4
wsqq0,12,10,2,15.0,4
wsqq0,12,10,3,18.0,4
wsqq0,12,11,0,16.0,4
wsqq0,12,11,1,20.0,4
wsqq0,12,11,2,19.0,4
wsqq0,12,11,3,18.0,4
wsqq0,12,12,0,15.0,4
wsqq0,12,12,1,10.0,4
wsqq0,12,12,2,10.0,4
wsqq0,12,12,3,15.0,4
wsqq0,12,13,0,31.0,4
wsqq0,12,13,1,14.0,4
wsqq0,12,13,2,8.0,4
wsqq0,12,13,3,13.0,4
wsqq0,12,14,0,11.0,4
wsqq0,12,14,1,16.0,4
wsqq0,12,14,2,10.0,4
wsqq0,12,14,3,11.0,4
wsqq0,12,15,0,8.0,4
wsqq0,12,15,1,8.0,4
wsqq0,12,15,2,8.0,4
wsqq0,12,15,3,9.0,4
wsqq0,12,16,0,12.0,4
wsqq0,12,16,1,10.0,4
wsqq0,12,16,2,10.0,4
wsqq0,12,16,3,12.0,4
wsqq0,12,17,0,9.0,4
wsqq0,12,17,1,15.0,4
wsqq0,12,17,2,20.0,4
wsqq0,12,17,3,18.0,4
wsqq0,12,18,0,17.0,4
wsqq0,12,18,1,14.0,4
wsqq0,12,18,2,17.0,4
wsqq0,12,18,3,23.0,4
wsqq0,12,19,0,14.0,4
wsqq0,12,19,1,13.0,4
wsqq0,12,19,2,10.0,4
wsqq0,12,19,3,19.0,4
wsqq0,12,20,0,10.0,4
wsqq0,12,20,1,13.0,4
wsqq0,12,20,2,14.0,4
wsqq0,12,20,3,8.0,4
wsqq0,12,21,0,16.0,4
wsqq0,12,21,1,14.0,4
wsqq0,12,21,2,9.0,4
wsqq0,12,21,3,8.0,4
wsqq0,12,22,0,15.0,4
wsqq0,12,22,1,13.0,4
wsqq0,12,22,2,8.0,4
wsqq0,12,22,3,6.0,4
wsqq0,12,23,0,6.0,4
wsqq0,12,23,1,9.0,4
wsqq0,12,23,2,2.0,4
wsqq0,12,23,3,9.0,4
wsqq0,13,0,0,3.0,5
wsqq0,13,0,1,5.0,5
wsqq0,13,0,2,6.0,5
wsqq0,13,0,3,8.0,5
wsqq0,13,1,0,4.0,5
wsqq0,13,1,1,4.0,5
wsqq0,13,1,2,1.0,5
wsqq0,13,1,3,3.0,5
wsqq0,13,2,0,3.0,5
wsqq0,13,2,1,2.0,5
wsqq0,13,2,2,0.0,5
wsqq0,13,2,3,0.0,5
wsqq0,13,3,0,1.0,5
wsqq0,13,3,1,0.0,5
wsqq0,13,3,2,0.0,5
wsqq0,13,3,3,0.0,5
wsqq0,13,4,0,0.0,5
wsqq0,13,4,1,2.0,5
wsqq0,13,4,2,0.0,5
wsqq0,13,4,3,2.0,5
wsqq0,13,5,0,1.0,5
wsqq0,13,5,1,0.0,5
wsqq0,13,5,2,0.0,5
wsqq0,13,5,3,1.0,5
wsqq0,13,6,0,3.0,5
wsqq0,13,6,1,1.0,5
wsqq0,13,6,2,1.0,5
wsqq0,13,6,3,5.0,5
wsqq0,13,7,0,5.0,5
wsqq0,13,7,1,3.0,5
wsqq0,13,7,2,4.0,5
wsqq0,13,7,3,3.0,5
wsqq0,13,8,0,2.0,5
wsqq0,13,8,1,7.0,5
wsqq0,13,8,2,3.0,5
wsqq0,13,8,3,6.0,5
wsqq0,13,9,0,12.0,5
wsqq0,13,9,1,8.0,5
wsqq0,13,9,2,15.0,5
wsqq0,13,9,3,9.0,5
wsqq0,13,10,0,15.0,5
wsqq0,13,10,1,13.0,5
wsqq0,13,10,2,12.0,5
wsqq0,13,10,3,14.0,5
wsqq0,13,11,0,16.0,5
wsqq0,13,11,1,14.0,5
wsqq0,13,11,2,19.0,5
wsqq0,13,11,3,22.0,5
wsqq0,13,12,0,18.0,5
wsqq0,13,12,1,17.0,5
wsqq0,13,12,2,16.0,5
wsqq0,13,12,3,18.0,5
wsqq0,13,13,0,24.0,5
wsqq0,13,13,1,18.0,5
wsqq0,13,13,2,15.0,5
wsqq0,13,13,3,19.0,5
wsqq0,13,14,0,13.0,5
wsqq0,13,14,1,4.0,5
wsqq0,13,14,2,11.0,5
wsqq0,13,14,3,9.0,5
wsqq0,13,15,0,21.0,5
wsqq0,13,15,1,12.0,5
wsqq0,13,15,2,19.0,5
wsqq0,13,15,3,10.0,5
wsqq0,13,16,0,17.0,5
wsqq0,13,16,1,16.0,5
wsqq0,13,16,2,6.0,5
wsqq0,13,16,3,14.0,5
wsqq0,13,17,0,14.0,5
wsqq0,13,17,1,22.0,5
wsqq0,13,17,2,20.0,5
wsqq0,13,17,3,26.0,5
wsqq0,13,18,0,24.0,5
wsqq0,13,18,1,16.0,5
wsqq0,13,18,2,17.0,5
wsqq0,13,18,3,23.0,5
wsqq0,13,19,0,21.0,5
wsqq0,13,19,1,23.0,5
wsqq0,13,19,2,14.0,5
wsqq0,13,19,3,21.0,5
wsqq0,13,20,0,16.0,5
wsqq0,13,20,1,16.0,5
wsqq0,13,20,2,16.0,5
wsqq0,13,20,3,15.0,5
wsqq0,13,21,0,11.0,5
wsqq0,13,21,1,15.0,5
wsqq0,13,21,2,16.0,5
wsqq0,13,21,3,9.0,5
wsqq0,13,22,0,15.0,5
wsqq0,13,22,1,15.0,5
wsqq0,13,22,2,6.0,5
wsqq0,13,22,3,8.0,5
wsqq0,13,23,0,6.0,5
wsqq0,13,23,1,10.0,5
wsqq0,13,23,2,9.0,5
wsqq0,13,23,3,2.0,5
wsqq0,14,0,0,14.0,6
wsqq0,14,0,1,9.0,6
wsqq0,14,0,2,8.0,6
wsqq0,14,0,3,1.0,6
wsqq0,14,1,0,5.0,6
wsqq0,14,1,1,4.0,6
wsqq0,14,1,2,2.0,6
wsqq0,14,1,3,4.0,6
wsqq0,14,2,0,1.0,6
wsqq0,14,2,1,3.0,6
wsqq0,14,2,2,2.0,6
wsqq0,14,2,3,0.0,6
wsqq0,14,3,0,1.0,6
wsqq0,14,3,1,0.0,6
wsqq0,14,3,2,0.0,6
wsqq0,14,3,3,1.0,6
wsqq0,14,4,0,0.0,6
wsqq0,14,4,1,1.0,6
wsqq0,14,4,2,0.0,6
wsqq0,14,4,3,0.0,6
wsqq0,14,5,0,0.0,6
wsqq0,14,5,1,1.0,6
wsqq0,14,5,2,1.0,6
wsqq0,14,5,3,1.0,6
wsqq0,14,6,0,3.0,6
wsqq0,14,6,1,4.0,6
wsqq0,14,6,2,5.0,6
wsqq0,14,6,3,4.0,6
wsqq0,14,7,0,2.0,6
wsqq0,14,7,1,5.0,6
wsqq0,14,7,2,5.0,6
wsqq0,14,7,3,10.0,6
wsqq0,14,8,0,3.0,6
wsqq0,14,8,1,6.0,6
wsqq0,14,8,2,8.0,6
wsqq0,14,8,3,8.0,6
wsqq0,14,9,0,11.0,6
wsqq0,14,9,1,6.0,6
wsqq0,14,9,2,10.0,6
wsqq0,14,9,3,8.0,6
wsqq0,14,10,0,9.0,6
wsqq0,14,10,1,9.0,6
wsqq0,14,10,2,11.0,6
wsqq0,14,10,3,18.0,6
wsqq0,14,11,0,11.0,6
wsqq0,14,11,1,16.0,6
wsqq0,14,11,2,20.0,6
wsqq0,14,11,3,21.0,6
wsqq0,14,12,0,24.0,6
wsqq0,14,12,1,18.0,6
wsqq0,14,12,2,24.0,6
wsqq0,14,12,3,20.0,6
wsqq0,14,13,0,26.0,6
wsqq0,14,13,1,24.0,6
wsqq0,14,13,2,16.0,6
wsqq0,14,13,3,8.0,6
wsqq0,14,14,0,23.0,6
wsqq0,14,14,1,16.0,6
wsqq0,14,14,2,18.0,6
wsqq0,14,14,3,5.0,6
wsqq0,14,15,0,19.0,6
wsqq0,14,15,1,10.0,6
wsqq0,14,15,2,14.0,6
wsqq0,14,15,3,16.0,6
wsqq0,14,16,0,6.0,6
wsqq0,14,16,1,15.0,6
wsqq0,14,16,2,13.0,6
wsqq0,14,16,3,13.0,6
wsqq0,14,17,0,19.0,6
wsqq0,14,17,1,16.0,6
wsqq0,14,17,2,20.0,6
wsqq0,14,17,3,27.0,6
wsqq0,14,18,0,29.0,6
wsqq0,14,18,1,33.0,6
wsqq0,14,18,2,25.0,6
wsqq0,14,18,3,18.0,6
wsqq0,14,19,0,16.0,6
wsqq0,14,19,1,26.0,6
wsqq0,14,19,2,23.0,6
wsqq0,14,19,3,19.0,6
wsqq0,14,20,0,19.0,6
wsqq0,14,20,1,18.0,6
wsqq0,14,20,2,17.0,6
wsqq0,14,20,3,19.0,6
wsqq0,14,21,0,11.0,6
wsqq0,14,21,1,17.0,6
wsqq0,14,21,2,17.0,6
wsqq0,14,21,3,18.0,6
wsqq0,14,22,0,11.0,6
wsqq0,14,22,1,8.0,6
wsqq0,14,22,2,18.0,6
wsqq0,14,22,3,8.0,6
wsqq0,14,23,0,12.0,6
wsqq0,14,23,1,9.0,6
wsqq0,14,23,2,10.0,6
wsqq0,14,23,3,8.0,6
wsqq0,15,0,0,10.0,0
wsqq0,15,0,1,7.0,0
wsqq0,15,0,2,2.0,0
wsqq0,15,0,3,2.0,0
wsqq0,15,1,0,4.0,0
wsqq0,15,1,1,9.0,0
wsqq0,15,1,2,4.0,0
wsqq0,15,1,3,1.0,0
wsqq0,15,2,0,2.0,0
wsqq0,15,2,1,1.0,0
wsqq0,15,2,2,0.0,0
wsqq0,15,2,3,1.0,0
wsqq0,15,3,0,0.0,0
wsqq0,15,3,1,0.0,0
wsqq0,15,3,2,1.0,0
wsqq0,15,3,3,0.0,0
wsqq0,15,4,0,1.0,0
wsqq0,15,4,1,0.0,0
wsqq0,15,4,2,0.0,0
wsqq0,15,4,3,0.0,0
wsqq0,15,5,0,0.0,0
wsqq0,15,5,1,0.0,0
wsqq0,15,5,2,1.0,0
wsqq0,15,5,3,0.0,0
wsqq0,15,6,0,0.0,0
wsqq0,15,6,1,3.0,0
wsqq0,15,6,2,2.0,0
wsqq0,15,6,3,5.0,0
wsqq0,15,7,0,2.0,0
wsqq0,15,7,1,3.0,0
wsqq0,15,7,2,4.0,0
wsqq0,15,7,3,8.0,0
wsqq0,15,8,0,3.0,0
wsqq0,15,8,1,12.0,0
wsqq0,15,8,2,14.0,0
wsqq0,15,8,3,6.0,0
wsqq0,15,9,0,13.0,0
wsqq0,15,9,1,17.0,0
wsqq0,15,9,2,10.0,0
wsqq0,15,9,3,7.0,0
wsqq0,15,10,0,8.0,0
wsqq0,15,10,1,17.0,0
wsqq0,15,10,2,19.0,0
wsqq0,15,10,3,14.0,0
wsqq0,15,11,0,22.0,0
wsqq0,15,11,1,24.0,0
wsqq0,15,11,2,20.0,0
wsqq0,15,11,3,24.0,0
wsqq0,15,12,0,28.0,0
wsqq0,15,12,1,24.0,0
wsqq0,15,12,2,27.0,0
wsqq0,15,12,3,14.0,0
wsqq0,15,13,0,39.0,0
wsqq0,15,13,1,18.0,0
wsqq0,15,13,2,19.0,0
wsqq0,15,13,3,22.0,0
wsqq0,15,14,0,16.0,0
wsqq0,15,14,1,5.0,0
wsqq0,15,14,2,10.0,0
wsqq0,15,14,3,19.0,0
wsqq0,15,15,0,9.0,0
wsqq0,15,15,1,16.0,0
wsqq0,15,15,2,4.0,0
wsqq0,15,15,3,11.0,0
wsqq0,15,16,0,15.0,0
wsqq0,15,16,1,18.0,0
wsqq0,15,16,2,22.0,0
wsqq0,15,16,3,16.0,0
wsqq0,15,17,0,23.0,0
wsqq0,15,17,1,18.0,0
wsqq0,15,17,2,18.0,0
wsqq0,15,17,3,27.0,0
wsqq0,15,18,0,19.0,0
wsqq0,15,18,1,27.0,0
wsqq0,15,18,2,29.0,0
wsqq0,15,18,3,21.0,0
wsqq0,15,19,0,23.0,0
wsqq0,15,19,1,26.0,0
wsqq0,15,19,2,25.0,0
wsqq0,15,19,3,15.0,0
wsqq0,15,20,0,18.0,0
wsqq0,15,20,1,28.0,0
wsqq0,15,20,2,11.0,0
wsqq0,15,20,3,14.0,0
wsqq0,15,21,0,22.0,0
wsqq0,15,21,1,12.0,0
wsqq0,15,21,2,14.0,0
wsqq0,15,21,3,10.0,0
wsqq0,15,22,0,15.0,0
wsqq0,15,22,1,13.0,0
wsqq0,15,22,2,18.0,0
wsqq0,15,22,3,7.0,0
wsqq0,15,23,0,7.0,0
wsqq0,15,23,1,6.0,0
wsqq0,15,23,2,8.0,0
wsqq0,15,23,3,5.0,0
wsqq0,16,0,0,5.0,1
wsqq0,16,0,1,3.0,1
wsqq0,16,0,2,6.0,1
wsqq0,16,0,3,4.0,1
wsqq0,16,1,0,3.0,1
wsqq0,16,1,1,4.0,1
wsqq0,16,1,2,2.0,1
wsqq0,16,1,3,3.0,1
wsqq0,16,2,0,0.0,1
wsqq0,16,2,1,6.0,1
wsqq0,16,2,2,2.0,1
wsqq0,16,2,3,1.0,1
wsqq0,16,3,0,1.0,1
wsqq0,16,3,1,2.0,1
